Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TCGA-EW-A1PD-01A-11R-A144-07	0.056837709	0	0.006700764	0.030057675	0.134518695	0	0.012986588	0.013917616	0	0.001320323	0	0	0.465615083	0.061600948	0.116172716	0.030833509	0	0.069438375	0	0	0
TCGA-AR-A0TR-01A-11R-A084-07	0.174911681	0	0	0.186130846	0.098970774	0.019326191	0	0.063410007	0	0	0	0.012767413	0.02325666	0.093243315	0.152733344	0.022385707	0	0.152864061	0	0	0
TCGA-BH-A0HL-01A-11R-A10U-07	0	0.019099915	0.008894807	0.026526954	0.127945379	0	0.017421915	0.048047097	0	0.062320398	0	0	0.37946368	0	0.260526002	0	0.009022321	0.030225949	0	0.010505582	0
TCGA-OL-A66P-01A-11R-A31O-07	0.001484395	0.006039626	0.115715236	0.258695777	0.047711479	0.010982776	0.12317171	0.034280557	0.022214789	0	0.031911645	0	0.101511904	0.059662743	0.099372189	0.027483939	0	0.052721099	0	0	0.007040135
TCGA-BH-A18L-01A-32R-A12D-07	0.063247098	0	0.008407912	0.091308414	0.226234986	0.014923899	0.060823797	0	0	0	0.002698356	0	0.038574611	0.124094854	0.3153018	0.005169614	0	0.049214659	0	0	0
TCGA-BH-A208-01A-11R-A157-07	0.140441452	0	0.115500134	0.089025323	0.145887466	0.003359521	0.027807143	0.002188674	0	0	0.000873395	0	0.061904862	0.057163577	0.199020225	0.025189636	0.031105354	0.100533237	0	0	0
TCGA-B6-A0WS-01A-11R-A115-07	0.088648313	0	0.054828697	0.088755068	0.146433759	0.019284718	0.046308081	0.06684887	0.064686021	0	0.00418293	0	0.21356955	0.074301385	0.069341821	0.001636813	0.012286946	0.048887027	0	0	0
TCGA-AO-A03N-01B-11R-A10J-07	0.041069445	0	0.008825869	0.037214139	0.076085928	0	0.037113425	0.063530825	0	0	0.018340272	0.005350659	0.497528825	0.027230653	0.096556924	0	0	0.08980401	0	0.001349027	0
TCGA-E9-A2JT-01A-22R-A18M-07	0.164215195	0.186828829	0.04392584	0.194202692	0.2071079	0.023290834	0.037775075	0.013336207	0.002906437	0	0	0	0.043424183	0.055652248	0.021259741	0	0.000369173	0.005705645	0	0	0
TCGA-A2-A0T6-01A-11R-A084-07	0.097881821	0	0	0.095798934	0.19910067	0	0.069358034	0.006811842	0.008999665	0	0.009433652	0	0.085394733	0.072589431	0.132450797	0.023888109	0	0.196430413	0	0	0.001861899
TCGA-AO-A0J9-01A-11R-A034-07	0.057308966	0	0.006836855	0.134310151	0.27822448	0.00211718	0	0.028081832	0	0	0.018829375	0	0.183803873	0.071424541	0.1301939	0.041556577	0	0.047312268	0	0	0
TCGA-C8-A26Y-01A-11R-A16F-07	0.104349827	0	0	0.016897991	0.122736828	0	0.108224584	0.009819854	0.002328497	0	0	0	0.457121419	0.068883846	0.109637153	0	0	0	0	0	0
TCGA-A1-A0SQ-01A-21R-A144-07	0.134021574	0	0.104649076	0.057424483	0.19300993	0	0.03355441	0	0	0	0.015472304	0.067704029	0.009263396	0.065422493	0.186916942	0.027312845	0	0.104404185	0	0	0.000844334
TCGA-A7-A13E-01A-11R-A12P-07	0.043255071	0	0.010259484	0.099970469	0.044010704	0	0.064659538	0.017990555	0	0	0.008036067	0	0.515967793	0.057049153	0.124490008	0	0.002351505	0.011959653	0	0	0
TCGA-AC-A3TM-01A-11R-A22K-07	0.066725699	0	0.02856863	0.267123355	0	0.008918738	0.045555515	0.061795682	0.015137135	0	0.022564065	0	0.145784275	0.05655684	0.156150954	0.016741887	0	0.107870331	0	0	0.000506895
TCGA-A2-A0YI-01A-31R-A10J-07	0.065387254	0	0.001921357	0.144434506	0.236208411	0.01820063	0.031022382	0.018860734	0.019637395	0	0	0	0.191778555	0.074719292	0.152330622	0.005850676	0	0.036629236	0	0	0.003018949
TCGA-A2-A25A-01A-12R-A16F-07	0.128732838	0	0.045776037	0.125302697	0.202143582	0.016232522	0.017357258	0.014420678	0.005168758	0.012662019	0	0.003659963	0	0.132502652	0.138619812	0.059699806	0	0.097721379	0	0	0
TCGA-AC-A23C-01A-12R-A169-07	0.046530431	0	0.057187808	0.136821933	0.2196203	0.017951172	0.050067907	0.010540113	0	0	0	0.024832253	0.039586543	0.134545522	0.172037861	0.011017861	0.024118415	0.054313307	0	0	0.000828573
TCGA-XX-A899-01A-11R-A36F-07	0.209485485	0	0.021326518	0.105769777	0.25419126	0.035529363	0	0	0	0.00514248	0	0.004820439	0.130465679	0.051983355	0.112741335	0	0	0.068544309	0	0	0
TCGA-BH-A209-01A-11R-A157-07	0.098834683	0	0.009012934	0.19685138	0.210613971	0.06575758	0.00200394	0	0.027640371	0	0	0	0.082946341	0.129282104	0.090563542	0.014180108	0	0.070993908	0	0	0.001319136
TCGA-BH-A0C3-01A-21R-A12P-07	0.087857751	0	0.00606387	0.054284185	0.326991305	0.005400391	0	0.012571962	0.001164435	0	0.017381341	0.015363432	0.068639404	0.110261354	0.09479261	0.059762756	0	0.139465205	0	0	0
TCGA-E2-A155-01A-11R-A12D-07	0.127469998	0	0.000664911	0.078950878	0.223991215	0	0.069387399	0	0	0	0	0	0.137308612	0.092304042	0.150456172	0	0	0.119466773	0	0	0
TCGA-BH-A0HP-01A-12R-A084-07	0.085557278	0	0.009411869	0.094625341	0.244559233	0	0.055464884	0.025938257	0	0	0.023355051	0.02772485	0.00295478	0.126989998	0.20525582	0.007368478	0	0.090794163	0	0	0
TCGA-AC-A2QI-01A-12R-A19W-07	0.075037168	0	0	0.110348661	0.202686876	0	0.035176356	0.031838864	0.000567436	0	0.008982896	0	0.198364807	0.116103788	0.171303522	0	0	0.048736679	0	0	0.000852948
TCGA-E9-A1R4-01A-21R-A14D-07	0.015695238	0	0	0.128263263	0.207193706	0.02440403	0.035223377	0.059737242	0	0	0.008309897	0.024977528	0.091805952	0.094618137	0.203861981	0.037265248	0	0.062848023	0	0.001458554	0.004337825
TCGA-D8-A1XO-01A-11R-A14M-07	0.161699975	0	0.007315481	0.123196579	0.306770997	0.020407995	0	0	0	0	0.001150969	0.008317736	0	0.041293369	0.187490673	0.0073062	0.002575297	0.12482193	0	0	0.007652799
TCGA-A2-A0D4-01A-11R-A00Z-07	0.001359037	0.00523998	0.003667667	0.026880464	0.207907126	0	0.012903271	0.000838279	0	0	0.011979558	0.012437683	0.263485192	0	0.220128613	0.006583982	0	0.226589149	0	0	0
TCGA-A2-A0CK-01A-11R-A22K-07	0.151644813	0	0.028460144	0.157155963	0.309363964	0	0.010591117	0.008806028	0.018362303	0	0.027331085	0.003478663	0.014133413	0.090330906	0.088900723	0.025718814	0	0.065722063	0	0	0
TCGA-B6-A409-01A-11R-A24H-07	0.026729336	0	0.031410488	0.106401082	0.156950157	0	0.073995647	0.091824044	0	0	0.028032013	0	0.170866721	0.138377063	0.136761201	0	0	0.037512343	0	0	0.001139906
TCGA-E2-A1L9-01A-11R-A13Q-07	0.01315876	0	0	0.067813597	0.031867861	0.009869067	0.039219515	0.048323916	0	0	0	0	0.531961652	0.044501741	0.15842973	0	0.001338125	0.053516036	0	0	0
TCGA-BH-A1F2-01A-31R-A13Q-07	0.00094999	0.00157157	0	0.040194079	0.139848736	0	0.047212487	0.012749733	0	0	0.027347639	0	0.432143465	0.004753554	0.199315104	0	0	0.093913643	0	0	0
TCGA-AC-A3W7-01A-11R-A22K-07	0.022532371	0	0.003901149	0.142477674	0.292186376	0	0.03040449	0.025335495	0	0.000488991	0.004493484	0.001805487	0.076092606	0.073253701	0.180792103	0.044546979	0.0065892	0.085758364	0	0	0.009341531
TCGA-AN-A04C-01A-21R-A034-07	0.039792467	0	0.000265368	0.140696998	0.233280606	0	0.103769402	0.003492136	0	0	0.027795172	0.004364625	0.084223305	0.09287689	0.199627614	0	0.029404172	0.040411244	0	0	0
TCGA-A2-A25C-01A-11R-A169-07	0.087184693	0	0.011640748	0.048056672	0.325626524	0.012784371	0.030142554	0	0.017678299	0	0	0	0.094172849	0.122269845	0.157159035	0.052938384	0	0.040346026	0	0	0
TCGA-A2-A04Y-01A-21R-A034-07	0.060047302	0	0.004316857	0.154412872	0.224461664	0.013522788	0.060408364	0.015291842	0	0	0	0	0.0796443	0.105494506	0.238078224	0	0	0.044321283	0	0	0
TCGA-A2-A0YL-01A-21R-A109-07	0.137143439	0	0.019672662	0.151442828	0.294024725	0.010312506	0.013279249	0	0	0	0	0.01197701	0.022597073	0.120310686	0.101855952	0.027419347	0	0.089964521	0	0	0
TCGA-AQ-A1H2-01A-11R-A13Q-07	0	0	0.001213007	0.052214846	0.162835484	0.003232676	0.031685882	0.003287016	0	0.012255091	0.000727463	0.128876879	0.007443463	0.080410729	0.435529061	0.001126867	0	0.072397791	0	0	0.006763746
TCGA-A2-A04V-01A-21R-A034-07	0.032415252	0	0	0.033310658	0.16225229	0.011923875	0.012347781	0.01200046	0	0	0.03501406	0.004978783	0.324765617	0.049257579	0.10360859	0.037491268	0	0.180633786	0	0	0
TCGA-PL-A8LV-01A-21R-A41B-07	0.076451538	0.025163686	0.034909702	0.086148573	0.157578943	0.030324667	0.068559479	0.084447938	0	0	0.028221213	0	0.180253337	0.094204371	0.059645406	0.021103961	0	0.052987188	0	0	0
TCGA-BH-A0AV-01A-31R-A115-07	0.091964275	0	0.030780015	0.017681869	0.080972695	0.020364183	0	0.009563162	0	0.008301002	0	0	0.56254951	0.023467498	0.116511549	0	0	0.037844243	0	0	0
TCGA-E9-A22D-01A-11R-A157-07	0.043304147	0	0	0.443698378	0	0.142508415	0.039970598	0.034636992	0	0	0	0.001589862	0.063344528	0.082117548	0.104390928	0.005193731	0.001239253	0.038005619	0	0	0
TCGA-D8-A1JH-01A-11R-A13Q-07	0.161815298	0	0.039825635	0.088434839	0.166706057	0.009277983	0.012590222	0.010306345	0	0	0.030553781	0.023979109	0.067395325	0.052070922	0.149896753	0.056932542	0	0.13021519	0	0	0
TCGA-AO-A12C-01A-11R-A10J-07	0.201174944	0	0.11713223	0	0.052350205	0	0	0.034968379	0.009561814	0	0	0	0.303929972	0.040650401	0.156759495	0	0	0.08347256	0	0	0
TCGA-OL-A5D8-01A-11R-A27Q-07	0.073450525	0	0.009211378	0.113906112	0.085615591	0.006503368	0.084891899	0.056100668	0	0	0	0	0.247035101	0.142398459	0.115821611	0.010960473	0	0.053697893	0	0	0.000406924
TCGA-D8-A1JL-01A-11R-A13Q-07	0.018970966	0	0.004165972	0.08704472	0.157974633	0.067163367	0.069227132	0.004323869	0	0.031350441	0	0	0.289458497	0.101923858	0.12627592	0	0.016251034	0.025869591	0	0	0
TCGA-A8-A09E-01A-11R-A00Z-07	0.033792206	0.000428991	0	0.074949867	0.138836203	0	0	0.022586107	0	0	0.010153274	0.010047237	0.211804324	0.131071235	0.137146863	0.023142123	0	0.20604157	0	0	0
TCGA-E9-A5FL-01A-11R-A27Q-07	0.005222124	0.005456963	0	0.029737118	0.136438633	0	0.022722631	0.029737776	0	0	0.042692079	0.003556018	0.082513743	0.052742399	0.424913117	0.084412219	0.015080918	0.064774262	0	0	0
TCGA-A2-A3XX-01A-21R-A239-07	0.111125622	0	0.005636083	0.041665978	0.116913269	0.051355694	0.044953551	0	0	0.038716292	0	0	0.321862285	0.114652184	0.12778236	0	0	0.024757692	0	0.00057899	0
TCGA-A2-A1G6-01A-11R-A13Q-07	0.066546023	0	0.0170575	0.208299614	0.131183451	0	0.016929637	0.037532267	0	0	0	0.017843036	0	0.012952295	0.213794112	0.168208738	0	0.101486736	0.003747529	0	0.00441906
TCGA-AN-A0FN-01A-11R-A034-07	0.055439996	0	0.004016727	0.105976511	0.318622778	0	0.06841435	0.002653282	0.07027969	0	0.007923366	0	0.099110303	0.082627507	0.083680323	0.04566227	0	0.055592895	0	0	0
TCGA-A8-A07U-01A-11R-A034-07	0.052238315	0	0.053452477	0.080598267	0.151724347	0.016386901	0.096083577	0.045262899	0	0	0.06616134	0.001861937	0.090792001	0.207633228	0.081068688	0.004769055	0.006789011	0.045177957	0	0	0
TCGA-BH-A0EI-01A-11R-A115-07	0.08052162	0	0.005968865	0.017270314	0.07615762	0	0.053738666	0.007531477	0	0	0.037030392	0	0.191126588	0.007705512	0.321758336	0	0.029527365	0.156097065	0	0	0.015566182
TCGA-GM-A2DN-01A-11R-A180-07	0.037974584	0	0.01269843	0.214254035	0.150526622	0.002291747	0.058668011	0.051021812	0.030918842	0	0	0	0.218948678	0.095786953	0.040029044	0.058735554	0.004174698	0.023970991	0	0	0
TCGA-A8-A06Z-01A-11R-A00Z-07	0	0	0	0	0.159039333	0	0.012695873	0.022932605	0	0	0.023223468	0	0.278317704	0.0277982	0.363107968	0.017156732	0	0.095728117	0	0	0
TCGA-OL-A5DA-01A-11R-A27Q-07	0.076338218	0	0.015633387	0.234601315	0.190791318	0.010749133	0.058532582	0.015599345	0	0	0.012406926	0	0.090516488	0.114082173	0.031000368	0.009095696	0	0.138955671	0	0	0.001697379
TCGA-AO-A128-01A-11R-A10J-07	0.011344149	0	0	0.280103367	0	0.1310898	0.050637739	0.028453871	0	0	0.033051127	0	0.062849546	0.187475084	0.158974983	0	0	0.052125413	0	0	0.00389492
TCGA-GM-A2DB-01A-31R-A18M-07	0.086357311	0.07391491	0.030486877	0.096082967	0.123991025	0	0.061658407	0.041940102	0	0	0	0	0.260552455	0.141683325	0.058370261	0.003071882	0	0.021890479	0	0	0
TCGA-BH-A18V-06A-11R-A213-07	0.050988751	0	0.013159938	0.192336453	0.103696951	0.040292916	0.080894228	0.088789536	0	0	0.037140907	0.006528706	0.103539889	0.172384692	0.07919106	0.008697722	0	0.02235825	0	0	0
TCGA-BH-A1FE-01A-11R-A13Q-07	0.167648038	0	0.019528717	0.068292305	0.352617632	0.022925549	0.023775664	0	0.033958213	0	0	0.005287266	0.045183357	0.108945374	0.056793642	0.008462908	0	0.086581335	0	0	0
TCGA-D8-A1JF-01A-11R-A13Q-07	0.119025604	0	0.177335695	0.130750234	0.116795684	0.021315526	0.015638594	0.004284123	0.010811558	0	0	0	0.1006054	0.064035356	0.18390916	0.004111218	0	0.051381848	0	0	0
TCGA-AN-A0FT-01A-11R-A034-07	0	0.012391905	0.004860978	0.128375683	0.149011799	0	0.023965796	0.001286826	0	0	0.037674669	0.012126087	0.175715276	0.137989157	0.190674149	0.027861996	0	0.09806568	0	0	0
TCGA-S3-A6ZF-01A-32R-A32P-07	0.118496954	0	0.016940829	0.091549524	0.234739548	0.022388244	0.019310878	0	0.002280513	0	0.012758092	0	0.135186727	0.102005616	0.122278713	0.01195306	0.002353694	0.10775761	0	0	0
TCGA-EW-A1PH-01A-11R-A14M-07	0.064445929	0	0.022883803	0.168912499	0.171449596	0.06716577	0.064726624	0	0	0.003968763	0	0	0.178862037	0.106437579	0.064769433	0.050041246	0.018336411	0.018000311	0	0	0
TCGA-BH-A0HF-01A-11R-A056-07	0.061512468	0	0.001048	0.049684475	0.132002618	0.009436205	0.00872772	0	0.016815805	0	0	0	0.44421965	0.078263582	0.132790447	0.017719385	0	0.047779642	0	0	0
TCGA-AR-A256-01A-11R-A169-07	0.035173798	0	0	0.032081959	0.14616681	0	0.069921523	0.032974965	0	0.018190234	0	0.007269515	0.298966973	0.062444413	0.10240411	0.082026495	0.112379205	0	0	0	0
TCGA-B6-A0RT-01A-21R-A084-07	0.07658594	0	0.025778481	0.309271796	0.153772182	0.043983514	0.031127925	0.095676093	0	0	0.018371545	0.007326537	0.079345988	0.096496581	0.034309008	0.003369411	0.001159219	0.023425779	0	0	0
TCGA-A2-A1FW-01A-11R-A13Q-07	0.07405078	0	0.029843111	0.054304027	0.418227529	0.015392921	0.003599183	0	0	0	0	0.000504165	0.005122357	0.114618436	0.226275915	0.001134713	0	0.055706237	0	0	0.001220624
TCGA-A7-A0DA-01A-31R-A115-07	0.001013253	0.009186975	0.000726831	0.067423729	0.152850135	0	0.023952463	0.043818137	0	0	0	0	0.425143999	0.079072159	0.187032946	0	0	0.009779373	0	0	0
TCGA-AN-A0FV-01A-11R-A00Z-07	0.003958138	0	0.003050142	0	0.017578714	0	0.015586029	0.034165071	0	0	0	0	0.529271929	0.052997116	0.236768023	0	0	0.106624837	0	0	0
TCGA-BH-A1F0-01A-11R-A137-07	0.04595752	0.009045278	0.006577676	0.098387879	0.236874892	0.04023707	0.048456433	0	0	0.002137362	0	0.010114006	0.104128694	0.156817625	0.194970034	0.020404276	0	0.025891255	0	0	0
TCGA-A7-A5ZV-01A-11R-A28M-07	0	0.005736025	0.02086171	0.084693619	0.046390448	0	0.016891455	0.00450113	0	0	0.037508965	0.065556022	0.36903615	0.031853622	0.153831088	0.056432902	0.047461844	0.054904435	0	0	0.004340584
TCGA-A8-A084-01A-21R-A00Z-07	0.104860294	0	0.025516991	0	0.117804652	0	0.049046781	0.011752707	0	0.000367209	0.011573979	0	0.36604206	0.08132809	0.135383267	0.006902496	0	0.061684032	0	0	0.027737442
TCGA-BH-A1FE-06A-11R-A213-07	0.066892275	0	0.004394505	0	0.256785321	0.006896624	0	0	0	0.008018106	0.030187169	0.122803136	0.016121333	0.021050704	0.380959421	0	0.017158666	0	0.065391063	0	0.003341677
TCGA-A8-A095-01A-11R-A00Z-07	0.05109302	0	0	0.164064816	0.186007452	0	0.052116781	0	0	0	0	0.008333765	0.139980016	0.074107819	0.127441007	0.014277665	0	0.18257766	0	0	0
TCGA-A2-A0CR-01A-11R-A22K-07	0.090132698	0	0.086754374	0.205082009	0.131795727	0.005535211	0.067758568	0.072055786	0.023910169	0	0.055312525	0	0.067508625	0.067933967	0.057192052	0.012627019	0	0.055203797	0	0	0.001197471
TCGA-A8-A09R-01A-11R-A00Z-07	0.007188497	0	0.003210893	0.000890339	0.092841406	0.014394016	0.061202974	0.012792369	0.03121897	0	0	0	0.405153446	0.142473685	0.154756607	0.001982189	0	0.071894609	0	0	0
TCGA-A2-A0CL-01A-11R-A115-07	0.091982609	0	0.012424006	0.180139531	0.315073578	0.067328684	0	0.061565774	0	0.010945696	0	0.013566552	0.051557062	0.136398315	0.032909007	0	0.011534439	0.01034556	0	0	0.004229187
TCGA-OL-A6VR-01A-32R-A33J-07	0.08024338	0	0.080716769	0.060548862	0.05422708	0	0.035238932	0	0	0	0.026143777	0	0.327826027	0.049119501	0.182869055	0.019251905	0	0.083814712	0	0	0
TCGA-C8-A274-01A-11R-A16F-07	0.065923502	0	0.010410947	0.018696727	0.234875553	0	0.050383943	0.014709706	0	0.033348853	0	0.083854805	0	0.11086853	0.252055827	0.025519478	0.014960417	0.072189271	0	0	0.01220244
TCGA-D8-A1XS-01A-11R-A14M-07	0.029759489	0	0.004994088	0.081189587	0.219746622	0	0.059081729	0.022707337	0.011811463	0	0.003722871	0.044653517	0.053511655	0.074224378	0.261891749	0.012287334	0.004832442	0.112779988	0	0	0.002805751
TCGA-OL-A5D7-01A-11R-A27Q-07	0.06164585	0	0.048998807	0.156797081	0.1920203	0.066525477	0.092560786	0.084976369	0	0	0.004513642	0.004771407	0.066130192	0.117324825	0.075434831	0.003279149	0.004362353	0.018617412	0	0	0.002041519
TCGA-C8-A131-01A-11R-A115-07	0.025146096	0	0.010160657	0.088131597	0.146363572	0.019297241	0.042801013	0.006655046	0	0.012837333	0.004442052	0.001185223	0.474257497	0.030242322	0.110415515	0	0.003116563	0.022904106	0	0	0.002044167
TCGA-AR-A1AT-01A-11R-A12P-07	0.050822935	0	0	0.167051751	0.187240162	0.020013148	0.072989785	0.01842862	0.028631963	0	0	0.001737524	0.161756912	0.094563217	0.162101317	0.010845689	0	0.023816976	0	0	0
TCGA-BH-A0BZ-01A-31R-A12P-07	0.035832212	0	0.009249586	0.189961546	0.104406481	0.048715797	0.061950325	0.069023048	0.051575245	0	0.011549363	0	0.098611554	0.128171184	0.12595394	0.010167439	0	0.05483228	0	0	0
TCGA-E2-A152-01A-11R-A12D-07	0.055868095	0	0.018133405	0.085816584	0.090301166	0.003718743	0.006770038	0.036467066	0	0	0.019778556	0	0.333811762	0.02486386	0.229696477	0	0	0.094774248	0	0	0
TCGA-E2-A14X-01A-11R-A115-07	0.08950892	0	0.112987042	0.153345514	0.171892862	0.022866624	0.139408674	0	0.031477883	0	0.002700573	0	0.086708209	0.082402503	0.075366565	0.01333587	0	0.017998762	0	0	0
TCGA-A8-A07B-01A-11R-A00Z-07	0.030641011	0	0.005710246	0.065643994	0.206677715	0.032491364	0.05191924	0.003861728	0.00246128	0.000952116	0	0.028529054	0.070930591	0.100964797	0.280714474	0	0.009825028	0.107392472	0	0	0.00128489
TCGA-BH-A0BW-01A-11R-A115-07	0.058669229	0	0.002187024	0.021652997	0.240279721	0.023689517	0.057432678	0	0	0.058360569	0.0133286	0.006073245	0.096275052	0.193761527	0.129064817	0	0.03853722	0.054872994	0	0.001856442	0.003958368
TCGA-A8-A07Z-01A-11R-A00Z-07	0.027599631	0	0	0.083310495	0.00349111	0.001990437	0.000712338	0.020142845	0.083965857	0	0	0.026421968	0	0	0.400964579	0.033427	0.165781827	0.152191913	0	0	0
TCGA-E9-A3QA-01A-61R-A22K-07	0.030448685	0.014161749	0.019262821	0.084148377	0.120646277	0.072045045	0.052054561	0.057496609	0	0	0.022298077	0.000321445	0.210002202	0.192777153	0.051992711	0.007250802	0.046715274	0.018378212	0	0	0
TCGA-A2-A1FZ-01A-51R-A14D-07	0.068343951	0	0.011779494	0.086453237	0.195828085	0	0.01506702	0.006129901	0	0	0	0.063414676	0.101481082	0.091680645	0.176949301	0.076346641	0	0.106525969	0	0	0
TCGA-LQ-A4E4-01A-11R-A266-07	0.02824855	0	0.072418487	0.062800283	0.12093171	0	0.006525192	0.020240926	0	0	0.031017918	0.023055051	0.005549374	0.047222574	0.323635195	0.006826205	0	0.251528537	0	0	0
TCGA-BH-A0C0-01A-21R-A056-07	0.01790567	0.000702826	0.010603515	0.183711712	0.070295204	0.098171538	0.055302774	0.054937144	0	0.021518482	0	0.007649194	0.102096029	0.126387951	0.161692048	0.026373338	0	0.062652575	0	0	0
TCGA-AR-A24U-01A-11R-A169-07	0.057527284	0	0.008006519	0.064669549	0.306425285	0.052708929	0.010675806	0.011751382	0	0.022579168	0	0	0.144691904	0.089891994	0.15419112	0.041900975	0.000465154	0.03451493	0	0	0
TCGA-AR-A0TU-01A-31R-A109-07	0.005987879	0	0.003992974	0.161488393	0.049579273	0.1167607	0.096503566	0.019089882	0	0	0.029022508	0.006590597	0.141143571	0.094158239	0.122589836	0.039596427	0.090077375	0.023418781	0	0	0
TCGA-A8-A099-01A-11R-A00Z-07	0.016570067	0	0.002352895	0.035808385	0.291567629	6.65E-05	0.044233054	0.027155304	0	0	0.032447053	0.007728617	0.03738243	0.091425887	0.287340456	0.058640068	0	0.067281687	0	0	0
TCGA-EW-A1OY-01A-11R-A144-07	0.036154168	0	0.027690245	0.056150423	0.208660201	0	0.041905586	0.042108302	0	0	0.008545088	0	0.179095405	0.189398369	0.145634171	0.011619365	0	0.053038676	0	0	0
TCGA-A8-A06T-01A-11R-A00Z-07	0.056729924	0	0.010219325	0.142551981	0.212173571	0.030866005	0.068768595	0.023424626	0.004504768	0	0.000916114	0	0.100391864	0.140152911	0.135559825	0.028840686	0.012738303	0.032161503	0	0	0
TCGA-E9-A229-01A-31R-A157-07	0.08363125	0	0.008707075	0.025674801	0.288486133	0	0.022270533	0.023705031	0	0	0	0.065548555	0.071853572	0.071170928	0.229227976	0.00550698	0.008928616	0.09528855	0	0	0
TCGA-BH-A0B1-01A-12R-A056-07	0.081916793	0	0.015968418	0.036106377	0.248888917	0	0.05951681	0	0.014130477	0	0.026384583	0	0.087998346	0.100145895	0.121278628	0.040306437	0.001157609	0.166046238	0	0	0.000154473
TCGA-BH-A0WA-01A-11R-A109-07	0.039012511	0	0.001150885	0.001825855	0.161195519	0.025031953	0.068094798	0.016107779	0.01171467	0.006548488	0	0	0.3597172	0.148693756	0.121882635	0.00455385	0	0.034470103	0	0	0
TCGA-AO-A0JL-01A-11R-A056-07	0.066520965	0	0.01915144	0.112601413	0.06263937	0	0.088891177	0.021461205	0	0	0.040097828	0	0.359460939	0.059562086	0.12345033	0	0	0.046163247	0	0	0
TCGA-A1-A0SI-01A-11R-A144-07	0.066881319	0	0.052221717	0.180912557	0.107351531	0.033411609	0.051621627	0.028033402	0	0	0	0	0.232044264	0.060924113	0.10926423	0	0	0.07733363	0	0	0
TCGA-4H-AAAK-01A-12R-A41B-07	0.056502177	0	0.023020072	0.064285741	0.20647546	0	0.073309753	0.004587901	0	0	0.018744154	0.026123748	0.148517926	0.077276275	0.171362012	0.005614441	0.009587063	0.114593278	0	0	0
TCGA-D8-A1X7-01A-11R-A14M-07	0.080039989	0	0	0.016498194	0.168805593	0.013626147	0.039783343	0.015663402	0.005036028	0	0	0	0.278323307	0.050980888	0.265394914	0	0	0.057573518	0	0	0.008274678
TCGA-A2-A0D3-01A-11R-A115-07	0.150333343	0	0.000254165	0.146205524	0.235267694	0.014749356	0.056701553	0.011538955	0	0	0	0.015801557	0.05782445	0.14735413	0.05456364	0.037271139	0	0.06356303	0	0.008571463	0
TCGA-E9-A1RC-01A-11R-A157-07	0.010354546	0	0.000959609	0	0.116358745	0	0.021990702	0.06703749	0	0.088503449	0	0	0.61924511	0	0.019441111	0	0.011736956	0.044372282	0	0	0
TCGA-BH-A0DD-01A-31R-A12P-07	0.045868199	0	0.007570144	0.079784125	0.25611265	0.009527248	0.074505715	0.018412453	0	2.68E-05	0.000655568	0	0.245950476	0.102309997	0.119504278	0	0.003471218	0.036301173	0	0	0
